Date,Expense Category,Amount
01/03/2022,Meals & Entertainment,827.28
23/05/2020,Vehicle Lease,195.34
29/05/2022,Vehicle Lease,546.58
08/01/2021,Meals & Entertainment,1723.77
02/07/2022,Vehicle Lease,1634.28
15/06/2019,Vehicle Lease,153.06
20/02/2022,Meals & Entertainment,745.91
10/04/2022,Meals & Entertainment,1015.95
22/03/2020,Salaries & Benefits,839.50
10/08/2019,Fuel,444.25
09/05/2022,Office Supplies,659.01
08/09/2019,Vehicle Lease,1062.66
29/09/2022,Fuel,566.82
20/06/2022,Meals & Entertainment,1432.32
19/01/2021,Fuel,931.94
01/04/2022,Office Supplies,654.36
29/12/2019,Salaries & Benefits,177.78
17/09/2019,Utilities,420.06
08/09/2022,Fuel,284.04
04/11/2020,Office Supplies,1607.56
30/01/2022,Meals & Entertainment,1217.80
27/12/2022,Office Supplies,365.50
13/09/2020,Salaries & Benefits,135.26
21/05/2021,Utilities,1709.45
16/11/2022,Office Supplies,1786.94
03/03/2020,Salaries & Benefits,187.45
05/04/2022,Vehicle Lease,777.90
01/11/2019,Salaries & Benefits,1535.85
28/09/2020,Vehicle Lease,281.31
21/01/2021,Fuel,1703.74
07/05/2022,Office Supplies,1249.65
11/12/2019,Vehicle Lease,1277.23
01/06/2020,Office Supplies,195.17
01/07/2019,Office Supplies,207.89
06/11/2021,Utilities,1677.30
01/07/2019,Office Supplies,1408.82
12/08/2020,Rent,333.85
27/12/2021,Vehicle Lease,435.51
29/05/2022,Office Supplies,707.95
04/01/2021,Utilities,721.18
29/05/2022,Office Supplies,1371.48
01/11/2019,Salaries & Benefits,159.86
04/07/2022,Utilities,1472.30
03/10/2019,Meals & Entertainment,306.62
26/05/2022,Salaries & Benefits,1387.01
09/04/2021,Utilities,1076.92
12/12/2021,Salaries & Benefits,806.76
22/11/2021,Office Supplies,1353.20
10/11/2022,Salaries & Benefits,317.37
11/06/2022,Salaries & Benefits,1421.21
29/07/2021,Vehicle Lease,1757.93
26/05/2021,Meals & Entertainment,1584.16
27/10/2020,Office Supplies,1769.64
07/06/2020,Vehicle Lease,569.92
26/07/2021,Office Supplies,1530.82
29/12/2019,Meals & Entertainment,1769.70
21/05/2022,Fuel,931.12
07/08/2020,Utilities,1676.58
06/12/2022,Rent,803.24
11/02/2021,Utilities,419.11
05/02/2021,Utilities,708.05
16/10/2021,Fuel,562.08
27/09/2019,Utilities,452.06
26/04/2019,Utilities,980.86
15/12/2021,Office Supplies,1027.14
06/05/2022,Fuel,829.61
04/07/2019,Salaries & Benefits,1580.44
03/08/2020,Vehicle Lease,1157.94
23/04/2022,Utilities,228.46
24/07/2022,Office Supplies,1361.77
21/11/2021,Salaries & Benefits,602.56
02/02/2022,Office Supplies,791.71
03/06/2019,Utilities,734.50
21/10/2020,Meals & Entertainment,1703.85
01/09/2019,Vehicle Lease,126.75
03/08/2019,Vehicle Lease,622.35
27/11/2019,Meals & Entertainment,144.37
30/11/2020,Office Supplies,1144.97
12/11/2021,Rent,1222.22
07/06/2019,Office Supplies,1122.52
23/07/2022,Utilities,150.56
02/04/2020,Utilities,1614.15
03/02/2021,Vehicle Lease,288.32
30/08/2022,Rent,171.98
17/09/2020,Office Supplies,903.01
20/08/2021,Utilities,1727.85
31/01/2020,Utilities,324.99
04/02/2019,Meals & Entertainment,1179.25
01/10/2020,Fuel,379.34
16/02/2021,Office Supplies,1403.11
18/08/2019,Office Supplies,364.53
09/05/2021,Utilities,1409.86
06/11/2022,Meals & Entertainment,692.99
21/01/2019,Meals & Entertainment,666.74
04/07/2020,Fuel,906.40
02/12/2022,Meals & Entertainment,1723.44
04/10/2019,Rent,1229.55
30/03/2019,Vehicle Lease,1118.24
20/09/2022,Fuel,1582.90
22/04/2020,Vehicle Lease,659.00
16/09/2019,Meals & Entertainment,1358.44
21/03/2022,Fuel,1188.08
15/07/2022,Rent,757.49
16/03/2019,Office Supplies,625.46
17/10/2019,Office Supplies,272.35
01/11/2021,Utilities,1478.08
18/12/2022,Rent,662.46
02/04/2020,Salaries & Benefits,175.27
16/08/2020,Rent,276.64
05/09/2019,Office Supplies,1256.89
14/08/2019,Rent,180.83
15/05/2020,Meals & Entertainment,1187.51
22/03/2019,Office Supplies,389.63
29/06/2020,Salaries & Benefits,738.50
18/04/2022,Utilities,1031.50
31/12/2019,Vehicle Lease,1289.15
07/03/2022,Fuel,1143.10
07/02/2022,Fuel,615.29
18/09/2020,Office Supplies,1415.54
17/12/2021,Rent,1167.93
27/08/2020,Meals & Entertainment,862.75
01/06/2022,Office Supplies,891.31
20/04/2019,Meals & Entertainment,433.22
15/11/2019,Vehicle Lease,834.04
22/07/2020,Fuel,1082.01
10/12/2019,Vehicle Lease,187.51
03/09/2019,Office Supplies,1797.29
16/12/2021,Office Supplies,291.25
16/10/2022,Office Supplies,299.08
05/09/2022,Meals & Entertainment,969.63
29/04/2020,Salaries & Benefits,555.13
29/04/2019,Fuel,1504.09
18/09/2020,Utilities,1278.13
24/10/2021,Utilities,1481.70
11/04/2020,Utilities,1343.35
04/04/2020,Office Supplies,1557.42
01/05/2020,Rent,1394.00
10/05/2021,Vehicle Lease,1707.17
10/03/2021,Utilities,1505.07
23/02/2019,Rent,1349.50
09/11/2022,Utilities,1207.64
12/09/2022,Fuel,1670.96
22/09/2019,Rent,1069.18
12/05/2020,Utilities,1116.57
31/08/2019,Salaries & Benefits,244.21
15/01/2019,Utilities,825.67
04/07/2019,Meals & Entertainment,1385.53
31/05/2020,Salaries & Benefits,732.07
23/08/2019,Vehicle Lease,968.93
12/06/2020,Utilities,1071.60
31/08/2020,Salaries & Benefits,423.90
24/01/2020,Office Supplies,1279.26
30/04/2020,Rent,977.80
19/04/2021,Vehicle Lease,1356.72
03/07/2020,Utilities,1374.43
26/05/2021,Office Supplies,1303.60
21/05/2022,Meals & Entertainment,471.56
09/10/2021,Fuel,1738.32
13/01/2020,Salaries & Benefits,728.60
27/05/2022,Fuel,1061.53
18/10/2020,Meals & Entertainment,1402.02
24/06/2022,Vehicle Lease,1644.36
03/11/2019,Rent,1466.85
06/06/2021,Vehicle Lease,236.42
31/01/2022,Office Supplies,1047.04
14/06/2022,Office Supplies,1293.42
25/11/2021,Salaries & Benefits,181.16
21/03/2021,Meals & Entertainment,622.38
18/04/2022,Meals & Entertainment,728.30
07/06/2019,Meals & Entertainment,1665.53
20/05/2020,Meals & Entertainment,1772.15
24/06/2019,Office Supplies,1069.07
10/07/2020,Utilities,976.34
13/03/2019,Utilities,1699.88
05/05/2021,Meals & Entertainment,634.95
28/01/2019,Office Supplies,1515.83
11/11/2022,Meals & Entertainment,1523.63
01/10/2021,Rent,706.62
30/10/2020,Meals & Entertainment,1249.23
19/12/2021,Meals & Entertainment,618.34
05/11/2019,Vehicle Lease,652.25
14/12/2022,Meals & Entertainment,503.98
10/03/2019,Meals & Entertainment,1216.55
13/03/2019,Salaries & Benefits,264.31
12/07/2020,Salaries & Benefits,1775.74
12/02/2019,Utilities,1322.04
30/10/2020,Salaries & Benefits,525.44
27/07/2020,Rent,527.46
09/04/2020,Rent,1412.47
29/01/2021,Utilities,1119.05
27/11/2022,Vehicle Lease,560.35
18/01/2022,Vehicle Lease,607.64
20/04/2020,Rent,181.75
04/05/2020,Salaries & Benefits,1204.45
20/07/2020,Meals & Entertainment,374.45
07/05/2020,Salaries & Benefits,1095.85
16/02/2021,Utilities,795.57
24/09/2019,Rent,281.26
17/05/2020,Utilities,745.16
24/12/2022,Utilities,319.22
27/03/2022,Meals & Entertainment,1481.79
11/04/2022,Salaries & Benefits,942.52
18/12/2019,Vehicle Lease,236.01
23/06/2020,Office Supplies,131.02
16/04/2020,Vehicle Lease,94.96
26/10/2022,Office Supplies,378.44
07/11/2019,Salaries & Benefits,1487.70
17/06/2019,Salaries & Benefits,1723.25
16/09/2020,Salaries & Benefits,726.27
23/03/2020,Rent,1512.17
08/04/2021,Rent,1366.18
19/11/2020,Vehicle Lease,986.32
27/05/2020,Utilities,947.58
19/11/2020,Salaries & Benefits,1445.40
26/10/2021,Fuel,839.32
03/04/2021,Salaries & Benefits,119.99
19/10/2021,Fuel,389.30
28/10/2020,Fuel,172.75
06/01/2022,Vehicle Lease,509.54
07/11/2019,Meals & Entertainment,457.05
10/06/2020,Rent,397.94
08/07/2022,Fuel,745.38
02/02/2019,Meals & Entertainment,960.42
07/06/2019,Fuel,1754.92
28/03/2021,Salaries & Benefits,1766.96
17/04/2020,Salaries & Benefits,1142.33
24/09/2021,Utilities,562.10
28/03/2022,Utilities,711.80
18/05/2021,Vehicle Lease,1462.52
22/08/2020,Meals & Entertainment,569.08
11/09/2020,Fuel,164.05
28/04/2021,Salaries & Benefits,499.57
20/09/2021,Office Supplies,755.28
28/03/2021,Meals & Entertainment,1743.23
19/11/2022,Salaries & Benefits,98.76
07/06/2021,Vehicle Lease,1339.00
11/11/2022,Meals & Entertainment,1635.02
16/12/2019,Meals & Entertainment,189.09
02/01/2021,Fuel,1311.30
16/12/2021,Salaries & Benefits,189.44
26/08/2022,Meals & Entertainment,1273.99
02/10/2021,Utilities,996.93
04/11/2020,Rent,887.06
02/02/2021,Meals & Entertainment,913.54
24/10/2019,Salaries & Benefits,1615.69
06/10/2022,Meals & Entertainment,682.33
16/04/2020,Utilities,547.65
22/03/2021,Meals & Entertainment,1068.09
04/05/2020,Fuel,1408.91
13/11/2021,Meals & Entertainment,731.34
17/04/2020,Office Supplies,1050.33
01/07/2020,Meals & Entertainment,1564.08
17/07/2022,Salaries & Benefits,1747.25
15/08/2019,Rent,450.64
27/05/2019,Vehicle Lease,1312.51
05/09/2022,Fuel,702.89
30/05/2022,Fuel,1623.16
10/04/2020,Salaries & Benefits,1804.90
16/06/2019,Fuel,240.65
22/08/2020,Utilities,1226.22
23/01/2022,Utilities,1750.54
12/02/2020,Salaries & Benefits,681.24
31/10/2022,Salaries & Benefits,1178.19
17/07/2019,Vehicle Lease,1782.93
29/05/2022,Utilities,283.52
25/05/2022,Utilities,1327.31
04/12/2022,Meals & Entertainment,1760.52
22/12/2021,Salaries & Benefits,1608.83
23/05/2020,Fuel,273.14
24/11/2021,Office Supplies,720.33
02/12/2021,Vehicle Lease,897.97
07/09/2021,Meals & Entertainment,745.23
14/02/2022,Salaries & Benefits,1808.41
31/03/2022,Fuel,1407.77
13/03/2022,Vehicle Lease,566.74
24/06/2022,Vehicle Lease,1084.74
07/01/2020,Rent,326.79
22/04/2019,Meals & Entertainment,996.62
30/09/2019,Meals & Entertainment,1577.44
19/04/2021,Vehicle Lease,1348.48
06/06/2022,Fuel,1323.19
09/07/2019,Vehicle Lease,741.09
02/01/2019,Office Supplies,229.57
02/02/2022,Rent,484.23
20/03/2021,Meals & Entertainment,1384.28
10/03/2019,Meals & Entertainment,269.46
25/09/2019,Rent,917.20
27/05/2022,Salaries & Benefits,966.64
08/09/2022,Office Supplies,249.21
20/12/2020,Rent,1014.73
03/09/2022,Office Supplies,1099.32
09/03/2019,Salaries & Benefits,1225.78
27/07/2022,Salaries & Benefits,984.08
19/11/2019,Rent,593.80
23/08/2021,Salaries & Benefits,1386.18
17/09/2021,Fuel,673.22
21/02/2021,Meals & Entertainment,333.67
21/08/2020,Office Supplies,450.23
26/12/2021,Office Supplies,939.16
06/04/2021,Office Supplies,613.04
30/06/2021,Fuel,1048.03
26/11/2022,Meals & Entertainment,165.04
10/04/2022,Office Supplies,400.64
28/07/2020,Salaries & Benefits,1406.95
27/10/2020,Vehicle Lease,118.99
23/09/2022,Fuel,643.46
02/03/2022,Office Supplies,1062.04
24/01/2019,Utilities,887.49
05/07/2021,Salaries & Benefits,1440.49
14/05/2019,Fuel,1280.73
23/11/2022,Rent,894.58
05/08/2020,Rent,1391.90
17/11/2022,Fuel,1359.22
30/04/2022,Meals & Entertainment,224.27
17/06/2019,Office Supplies,741.22
25/03/2021,Fuel,1186.09
15/02/2022,Fuel,199.99
07/09/2021,Office Supplies,1756.61
06/12/2021,Meals & Entertainment,1581.01
28/11/2021,Vehicle Lease,1611.07
08/05/2022,Meals & Entertainment,956.53
08/10/2019,Utilities,979.14
21/07/2021,Fuel,932.61
30/10/2020,Vehicle Lease,705.86
11/08/2019,Office Supplies,1806.27
20/04/2022,Office Supplies,1540.87
15/06/2022,Salaries & Benefits,1319.33
25/10/2020,Utilities,412.59
03/10/2022,Utilities,1292.29
18/03/2021,Vehicle Lease,1590.87
13/10/2020,Meals & Entertainment,796.03
19/04/2022,Vehicle Lease,349.31
17/09/2019,Office Supplies,305.52
16/03/2021,Meals & Entertainment,769.81
24/02/2019,Office Supplies,508.77
18/05/2020,Office Supplies,1503.69
15/06/2019,Utilities,435.40
07/06/2019,Rent,1101.55
15/07/2022,Vehicle Lease,645.10
19/04/2020,Meals & Entertainment,1489.35
16/06/2022,Rent,243.98
21/02/2020,Fuel,1485.65
30/11/2020,Vehicle Lease,717.35
27/03/2020,Meals & Entertainment,918.41
28/07/2021,Salaries & Benefits,679.70
23/04/2021,Meals & Entertainment,889.80
20/02/2021,Meals & Entertainment,525.46
13/08/2020,Utilities,993.82
10/03/2021,Salaries & Benefits,1365.65
24/01/2022,Rent,764.86
15/07/2020,Vehicle Lease,978.67
19/12/2021,Office Supplies,441.97
19/08/2019,Salaries & Benefits,401.58
05/04/2020,Rent,1758.83
28/01/2020,Utilities,123.44
05/02/2022,Office Supplies,869.39
24/11/2019,Vehicle Lease,1121.18
17/06/2021,Utilities,1286.15
25/06/2019,Office Supplies,642.00
23/06/2021,Vehicle Lease,1805.13
10/09/2019,Salaries & Benefits,1019.52
09/02/2020,Meals & Entertainment,1275.70
08/03/2019,Vehicle Lease,281.18
29/05/2020,Vehicle Lease,1217.08
12/05/2022,Office Supplies,1052.41
19/09/2021,Utilities,1207.46
07/08/2019,Fuel,246.14
02/04/2021,Office Supplies,817.59
27/06/2022,Meals & Entertainment,164.25
25/11/2020,Utilities,189.63
29/04/2019,Meals & Entertainment,1558.36
10/10/2022,Salaries & Benefits,1796.57
13/11/2020,Fuel,595.11
28/10/2022,Salaries & Benefits,619.32
10/07/2020,Salaries & Benefits,111.29
20/12/2022,Utilities,1672.15
07/11/2020,Meals & Entertainment,1070.15
03/05/2022,Meals & Entertainment,1308.78
07/03/2019,Salaries & Benefits,562.78
14/07/2020,Office Supplies,1162.56
12/04/2022,Office Supplies,647.70
17/03/2021,Fuel,1769.79
12/01/2021,Salaries & Benefits,1589.45
05/04/2022,Rent,1583.50
28/06/2021,Utilities,507.22
01/11/2021,Salaries & Benefits,1607.28
19/08/2021,Office Supplies,1137.51
27/03/2021,Rent,1769.85
06/02/2019,Utilities,615.44
26/02/2021,Utilities,947.91
25/02/2020,Vehicle Lease,620.70
06/06/2019,Office Supplies,936.23
01/09/2020,Office Supplies,1612.75
11/02/2020,Meals & Entertainment,1465.42
02/12/2022,Vehicle Lease,630.58
16/04/2020,Office Supplies,1104.06
19/11/2020,Salaries & Benefits,812.60
06/09/2022,Meals & Entertainment,1093.05
14/02/2020,Vehicle Lease,1773.78
10/05/2019,Rent,906.82
07/06/2021,Rent,320.04
02/08/2022,Vehicle Lease,1260.47
03/09/2019,Vehicle Lease,384.02
29/04/2020,Meals & Entertainment,1517.28
27/01/2020,Vehicle Lease,1003.83
24/03/2021,Rent,461.89
03/08/2022,Salaries & Benefits,869.06
06/03/2020,Utilities,1043.99
13/12/2021,Rent,1746.99
17/08/2019,Rent,113.87
09/04/2021,Rent,423.32
07/01/2020,Salaries & Benefits,1785.44
17/10/2019,Vehicle Lease,1807.17
29/10/2020,Salaries & Benefits,1749.42
28/03/2021,Utilities,1199.69
23/02/2022,Rent,254.09
23/06/2021,Fuel,1781.61
29/01/2021,Meals & Entertainment,1654.41
29/10/2022,Office Supplies,987.78
23/03/2022,Salaries & Benefits,148.82
28/03/2020,Meals & Entertainment,495.13
02/01/2021,Salaries & Benefits,1055.13
21/12/2020,Fuel,1328.57
14/12/2019,Rent,458.16
11/06/2022,Meals & Entertainment,927.22
28/06/2020,Meals & Entertainment,1149.62
22/03/2022,Meals & Entertainment,1312.12
08/02/2022,Utilities,1159.63
13/08/2020,Office Supplies,1638.78
25/02/2019,Rent,1235.45
17/08/2021,Utilities,918.60
15/03/2019,Meals & Entertainment,1740.50
08/11/2019,Meals & Entertainment,1504.33
17/10/2022,Rent,1060.56
02/06/2022,Vehicle Lease,195.99
01/06/2020,Fuel,201.31
30/07/2020,Fuel,1485.17
07/07/2019,Fuel,1371.71
11/08/2019,Vehicle Lease,749.16
12/09/2022,Fuel,1343.29
20/09/2021,Utilities,1114.39
15/03/2021,Vehicle Lease,114.11
28/11/2022,Salaries & Benefits,1453.41
17/05/2021,Salaries & Benefits,802.84
19/08/2019,Salaries & Benefits,1232.61
23/10/2019,Office Supplies,1775.72
02/04/2019,Rent,191.85
01/09/2022,Fuel,1773.35
19/03/2020,Salaries & Benefits,1165.89
11/07/2020,Fuel,547.01
30/12/2021,Office Supplies,694.24
19/11/2022,Vehicle Lease,1115.36
17/09/2020,Fuel,1089.84
15/02/2021,Rent,1014.95
14/11/2021,Fuel,1554.44
01/03/2021,Office Supplies,1322.54
01/07/2019,Meals & Entertainment,642.14
11/08/2019,Office Supplies,1212.42
23/11/2021,Meals & Entertainment,457.39
09/09/2021,Fuel,1800.41
19/12/2019,Meals & Entertainment,1249.20
11/12/2021,Salaries & Benefits,830.96
12/04/2019,Meals & Entertainment,152.98
29/10/2021,Meals & Entertainment,1133.52
26/04/2021,Fuel,1479.69
15/07/2022,Vehicle Lease,402.89
29/01/2019,Office Supplies,833.27
30/10/2020,Office Supplies,251.60
22/01/2020,Rent,358.96
18/05/2021,Salaries & Benefits,1217.65
20/11/2021,Vehicle Lease,1359.08
01/10/2020,Office Supplies,997.02
07/07/2020,Salaries & Benefits,138.72
04/10/2021,Meals & Entertainment,368.82
06/10/2021,Vehicle Lease,484.35
12/08/2020,Rent,1668.64
04/10/2019,Meals & Entertainment,366.04
15/09/2022,Rent,1135.94
06/10/2022,Salaries & Benefits,668.35
10/10/2021,Vehicle Lease,1311.20
13/04/2020,Office Supplies,201.81
18/06/2022,Fuel,560.14
02/09/2020,Fuel,1095.39
04/05/2022,Utilities,348.50
24/12/2020,Salaries & Benefits,1341.18
17/07/2022,Utilities,907.35
21/05/2019,Vehicle Lease,1169.54
25/11/2020,Utilities,1708.07
21/09/2021,Rent,303.71
18/11/2022,Vehicle Lease,276.76
15/10/2020,Salaries & Benefits,391.97
04/03/2021,Rent,1007.94
29/10/2019,Vehicle Lease,1626.32
02/12/2019,Fuel,450.83
02/02/2019,Utilities,1317.93
28/04/2020,Fuel,282.03
04/10/2020,Salaries & Benefits,390.56
17/04/2022,Rent,415.51
04/11/2022,Salaries & Benefits,328.87
20/10/2022,Vehicle Lease,1293.84
09/11/2022,Salaries & Benefits,149.28
26/11/2022,Rent,1353.50
15/02/2019,Vehicle Lease,1350.16
06/07/2019,Salaries & Benefits,1763.81
08/12/2021,Office Supplies,1226.71
21/10/2020,Vehicle Lease,1158.09
15/07/2021,Rent,1204.16
14/03/2020,Vehicle Lease,982.02
28/08/2022,Vehicle Lease,1634.11
04/12/2020,Utilities,164.96
08/10/2019,Meals & Entertainment,1192.65
02/02/2021,Rent,1311.70
29/01/2020,Rent,928.82
01/02/2022,Fuel,739.74
29/04/2020,Salaries & Benefits,747.26
04/11/2019,Utilities,410.33
18/07/2020,Utilities,630.94
22/08/2021,Fuel,1188.15
28/03/2022,Rent,475.40
21/02/2022,Fuel,320.50
09/11/2020,Vehicle Lease,365.82
13/07/2020,Utilities,793.46
15/04/2021,Salaries & Benefits,704.29
05/09/2021,Office Supplies,629.57
16/09/2020,Fuel,1559.99
13/11/2022,Meals & Entertainment,389.23
01/08/2019,Vehicle Lease,584.25
01/08/2022,Utilities,1293.01
21/04/2022,Meals & Entertainment,834.14
20/08/2020,Fuel,791.48
07/07/2019,Fuel,1368.22
20/04/2019,Salaries & Benefits,177.69
01/09/2021,Fuel,1584.50
12/02/2022,Salaries & Benefits,1616.78
14/06/2021,Fuel,315.74
04/11/2022,Meals & Entertainment,195.48
26/07/2022,Utilities,1384.47
16/04/2020,Fuel,676.91
09/07/2020,Meals & Entertainment,214.96
29/01/2022,Salaries & Benefits,382.18
07/09/2022,Meals & Entertainment,416.16
23/12/2021,Salaries & Benefits,898.67
19/05/2021,Salaries & Benefits,1154.21
20/02/2020,Utilities,1538.11
13/05/2021,Fuel,343.10
05/12/2019,Office Supplies,473.17
25/05/2021,Utilities,637.15
17/02/2020,Vehicle Lease,389.43
25/02/2021,Salaries & Benefits,194.99
03/11/2021,Meals & Entertainment,940.60
05/01/2020,Meals & Entertainment,132.84
03/12/2021,Meals & Entertainment,457.57
11/05/2020,Utilities,1583.93
22/09/2021,Meals & Entertainment,1523.65
07/05/2021,Rent,473.97
06/11/2019,Rent,476.57
29/09/2020,Meals & Entertainment,589.48
05/01/2021,Office Supplies,1130.83
15/04/2021,Vehicle Lease,882.59
27/11/2022,Rent,1217.43
18/12/2019,Meals & Entertainment,629.58
30/05/2021,Fuel,854.09
19/08/2019,Meals & Entertainment,1785.40
13/11/2019,Office Supplies,925.07
08/07/2021,Utilities,1747.17
09/04/2022,Vehicle Lease,576.28
31/12/2021,Rent,781.61
17/03/2022,Vehicle Lease,270.48
22/11/2021,Office Supplies,600.95
26/05/2019,Meals & Entertainment,1127.95
05/01/2020,Meals & Entertainment,1328.08
26/09/2019,Meals & Entertainment,1397.80
25/04/2019,Salaries & Benefits,199.02
10/04/2020,Vehicle Lease,776.22
24/11/2022,Rent,189.80
27/10/2019,Utilities,497.62
19/07/2022,Fuel,619.30
24/12/2021,Salaries & Benefits,896.35
01/06/2022,Vehicle Lease,627.19
13/11/2021,Salaries & Benefits,1789.24
29/06/2019,Fuel,94.67
11/06/2020,Fuel,597.18
15/07/2022,Vehicle Lease,1065.34
23/04/2020,Fuel,1565.43
04/04/2019,Utilities,262.87
28/05/2021,Office Supplies,1369.56
17/01/2019,Rent,1473.73
22/02/2020,Meals & Entertainment,552.85
27/12/2020,Fuel,1587.65
03/02/2022,Salaries & Benefits,216.40
06/02/2021,Office Supplies,623.82
23/02/2022,Fuel,1116.61
10/02/2022,Office Supplies,1613.20
30/12/2019,Meals & Entertainment,778.94
27/04/2019,Utilities,1585.24
05/06/2022,Utilities,754.92
19/11/2021,Vehicle Lease,1271.70
07/05/2021,Meals & Entertainment,381.81
13/12/2019,Vehicle Lease,1524.98
20/03/2020,Salaries & Benefits,1350.02
26/12/2021,Rent,609.82
09/08/2020,Office Supplies,1490.84
23/05/2020,Office Supplies,859.84
16/01/2022,Rent,1243.01
15/05/2021,Utilities,613.53
15/05/2019,Fuel,452.31
17/01/2022,Vehicle Lease,1261.19
24/01/2019,Vehicle Lease,954.57
13/03/2020,Salaries & Benefits,203.38
20/04/2021,Rent,1422.13
11/04/2020,Vehicle Lease,1629.47
24/04/2020,Salaries & Benefits,1289.30
08/07/2022,Fuel,282.42
07/06/2019,Office Supplies,443.38
02/07/2019,Salaries & Benefits,1763.52
05/04/2022,Vehicle Lease,1202.85
17/08/2020,Rent,1089.79
28/01/2022,Vehicle Lease,676.94
18/09/2020,Meals & Entertainment,1755.66
21/07/2021,Vehicle Lease,1552.44
21/04/2019,Rent,244.24
17/09/2020,Salaries & Benefits,1183.55
29/09/2022,Utilities,547.97
04/06/2019,Salaries & Benefits,815.36
13/10/2021,Salaries & Benefits,1412.12
09/12/2021,Vehicle Lease,680.40
18/05/2022,Vehicle Lease,226.29
01/08/2019,Office Supplies,693.94
15/06/2020,Fuel,1472.51
12/03/2021,Salaries & Benefits,967.87
30/12/2022,Rent,176.65
15/07/2022,Vehicle Lease,433.99
11/11/2022,Office Supplies,1541.97
24/08/2021,Utilities,1367.14
17/08/2019,Vehicle Lease,1098.44
16/12/2022,Vehicle Lease,1585.18
19/06/2019,Vehicle Lease,1776.84
30/10/2022,Fuel,360.27
15/11/2019,Fuel,1153.11
18/05/2022,Salaries & Benefits,191.32
10/10/2021,Meals & Entertainment,794.03
19/01/2019,Utilities,1022.21
05/11/2022,Fuel,744.49
28/09/2022,Fuel,745.63
18/10/2022,Office Supplies,100.04
21/01/2021,Vehicle Lease,1083.14
17/01/2021,Salaries & Benefits,813.12
28/10/2019,Rent,620.61
24/11/2022,Office Supplies,145.98
26/01/2019,Salaries & Benefits,1441.49
30/08/2021,Salaries & Benefits,162.69
09/03/2022,Office Supplies,257.61
16/01/2021,Meals & Entertainment,938.25
09/12/2019,Salaries & Benefits,1731.37
20/04/2021,Fuel,768.82
06/04/2019,Office Supplies,683.46
25/12/2020,Meals & Entertainment,1605.32
01/04/2022,Rent,601.10
21/04/2022,Office Supplies,422.55
06/01/2022,Utilities,1068.82
24/02/2022,Fuel,741.56
10/08/2019,Office Supplies,1614.19
03/03/2021,Vehicle Lease,1456.45
12/06/2021,Rent,1132.80
14/09/2022,Office Supplies,313.10
14/03/2019,Fuel,491.38
29/10/2021,Rent,892.02
12/09/2019,Meals & Entertainment,948.35
01/07/2019,Office Supplies,1539.13
03/05/2021,Meals & Entertainment,1087.66
03/07/2020,Vehicle Lease,647.14
16/07/2019,Rent,733.08
12/05/2020,Meals & Entertainment,1084.80
17/07/2020,Salaries & Benefits,224.08
03/08/2022,Vehicle Lease,123.99
14/09/2021,Vehicle Lease,369.21
20/05/2021,Utilities,146.17
14/11/2019,Salaries & Benefits,619.31
09/11/2020,Utilities,490.45
16/03/2020,Rent,545.06
05/04/2019,Salaries & Benefits,1683.96
11/03/2021,Meals & Entertainment,1805.00
16/01/2022,Salaries & Benefits,117.48
29/03/2022,Utilities,850.03
16/07/2021,Rent,867.23
04/02/2022,Meals & Entertainment,363.17
01/11/2019,Meals & Entertainment,1485.31
10/06/2020,Fuel,614.38
04/11/2019,Salaries & Benefits,502.35
29/06/2021,Fuel,1592.97
05/04/2020,Fuel,1426.62
09/02/2021,Salaries & Benefits,1164.00
02/08/2021,Vehicle Lease,1238.75
07/02/2021,Salaries & Benefits,1219.04
31/12/2022,Fuel,275.37
07/03/2019,Salaries & Benefits,848.16
23/09/2019,Fuel,1024.79
06/02/2022,Vehicle Lease,525.19
06/01/2020,Office Supplies,976.65
30/08/2022,Fuel,1139.40
28/12/2019,Office Supplies,251.13
15/07/2022,Meals & Entertainment,1312.51
13/11/2020,Salaries & Benefits,1296.33
09/03/2019,Meals & Entertainment,1619.84
11/01/2019,Office Supplies,1628.45
06/11/2022,Vehicle Lease,1351.85
27/03/2019,Office Supplies,973.26
27/04/2022,Vehicle Lease,1478.87
12/07/2021,Vehicle Lease,907.01
03/10/2021,Salaries & Benefits,1206.32
19/05/2021,Rent,1002.14
17/02/2020,Office Supplies,890.76
22/07/2020,Office Supplies,1677.93
25/11/2020,Fuel,505.67
13/12/2019,Meals & Entertainment,209.16
08/04/2019,Fuel,990.90
14/12/2019,Utilities,1314.08
03/11/2022,Vehicle Lease,869.56
18/10/2019,Fuel,287.12
03/05/2019,Rent,275.62
24/04/2019,Fuel,1316.73
13/09/2022,Salaries & Benefits,1313.55
14/02/2019,Rent,1180.15
19/05/2019,Rent,786.62
18/03/2020,Rent,679.95
29/06/2020,Office Supplies,710.41
18/06/2020,Office Supplies,1446.38
23/02/2019,Vehicle Lease,1102.61
07/05/2022,Meals & Entertainment,1071.95
16/04/2020,Office Supplies,320.74
14/05/2021,Fuel,1232.09
17/07/2021,Fuel,1079.86
01/04/2020,Salaries & Benefits,210.76
24/01/2019,Office Supplies,1686.70
04/07/2022,Vehicle Lease,470.56
30/07/2021,Meals & Entertainment,1154.08
04/06/2020,Office Supplies,775.38
11/03/2022,Fuel,193.62
01/01/2022,Meals & Entertainment,743.10
09/07/2020,Office Supplies,1746.60
28/02/2021,Fuel,1610.13
