Date,Expense Category,Amount
09/17/2022,Office Supplies,198.02
02/28/2020,Salaries & Benefits,774.59
04/27/2019,Utilities,1021.22
03/31/2019,Fuel,308.82
03/21/2019,Vehicle Lease,128.65
05/16/2022,Office Supplies,1884.37
06/23/2019,Meals & Entertainment,185.85
05/13/2021,Fuel,854.43
07/09/2021,Utilities,1218.36
08/14/2021,Fuel,1735.15
11/05/2019,Utilities,1143.33
06/14/2022,Salaries & Benefits,1939.74
04/01/2019,Vehicle Lease,636.93
12/04/2020,Vehicle Lease,1838.30
01/07/2021,Rent,1351.57
10/30/2022,Meals & Entertainment,1470.80
07/24/2020,Salaries & Benefits,501.75
07/29/2022,Fuel,180.72
01/08/2022,Salaries & Benefits,575.96
04/04/2022,Office Supplies,360.04
09/18/2022,Office Supplies,1961.21
12/26/2021,Office Supplies,1944.93
02/09/2021,Utilities,347.63
02/12/2019,Office Supplies,181.80
05/04/2021,Meals & Entertainment,203.62
09/03/2020,Vehicle Lease,1018.58
01/04/2022,Rent,333.32
02/15/2021,Vehicle Lease,1232.33
05/14/2019,Rent,324.30
06/21/2020,Rent,1428.92
07/29/2022,Salaries & Benefits,1884.02
02/22/2022,Utilities,1417.01
11/01/2019,Meals & Entertainment,496.10
12/28/2022,Office Supplies,1803.92
08/06/2019,Rent,1518.84
01/31/2022,Vehicle Lease,724.16
12/10/2021,Meals & Entertainment,1374.90
07/29/2021,Fuel,936.45
12/24/2019,Office Supplies,1107.87
02/07/2019,Vehicle Lease,250.63
08/12/2020,Rent,1624.22
10/22/2022,Vehicle Lease,1085.77
10/02/2022,Utilities,1976.71
09/14/2022,Rent,1065.74
08/28/2020,Fuel,360.52
07/17/2022,Salaries & Benefits,979.23
11/22/2022,Fuel,576.92
07/03/2019,Office Supplies,871.66
04/25/2022,Meals & Entertainment,1302.18
04/05/2020,Vehicle Lease,1778.43
07/09/2020,Salaries & Benefits,979.74
02/15/2022,Meals & Entertainment,821.51
09/14/2022,Rent,1577.58
05/27/2022,Utilities,383.43
07/18/2022,Vehicle Lease,707.23
05/15/2022,Utilities,466.56
09/26/2022,Office Supplies,154.09
12/12/2019,Rent,1794.16
06/22/2019,Salaries & Benefits,823.43
01/21/2019,Salaries & Benefits,1873.60
04/11/2019,Fuel,1937.06
02/15/2022,Vehicle Lease,1027.68
01/08/2019,Fuel,117.98
06/25/2020,Rent,1329.37
02/09/2019,Salaries & Benefits,575.85
09/10/2022,Office Supplies,1240.68
11/28/2019,Meals & Entertainment,1004.59
10/11/2020,Vehicle Lease,1134.65
09/16/2022,Office Supplies,349.80
10/03/2019,Office Supplies,1819.49
12/19/2020,Office Supplies,1802.50
06/17/2019,Meals & Entertainment,756.21
12/04/2020,Rent,1735.71
06/24/2021,Office Supplies,1171.35
07/09/2020,Vehicle Lease,623.23
09/20/2020,Vehicle Lease,685.87
09/25/2020,Salaries & Benefits,668.19
10/03/2021,Meals & Entertainment,1510.58
01/08/2021,Rent,1185.72
06/22/2021,Fuel,265.58
12/18/2020,Fuel,1994.97
05/15/2019,Meals & Entertainment,1384.03
08/25/2021,Fuel,692.73
07/26/2021,Vehicle Lease,1658.95
03/03/2020,Office Supplies,335.02
08/07/2021,Utilities,1919.86
07/02/2019,Salaries & Benefits,1456.95
06/27/2021,Meals & Entertainment,611.69
01/16/2021,Rent,460.80
04/22/2021,Vehicle Lease,251.61
09/30/2019,Office Supplies,1088.60
10/29/2019,Office Supplies,1581.83
04/14/2019,Utilities,244.91
02/07/2019,Utilities,488.26
11/23/2021,Vehicle Lease,1406.17
03/04/2019,Utilities,1314.92
03/23/2021,Fuel,1457.93
01/25/2021,Salaries & Benefits,1277.18
02/28/2022,Utilities,511.89
05/02/2021,Salaries & Benefits,617.42
01/15/2020,Vehicle Lease,265.22
03/20/2019,Rent,699.08
09/23/2021,Utilities,550.28
09/19/2021,Office Supplies,608.03
03/20/2022,Fuel,1963.29
03/09/2020,Fuel,441.83
07/18/2020,Office Supplies,1577.39
06/05/2020,Fuel,1179.71
08/08/2022,Rent,433.34
04/19/2021,Fuel,540.00
07/02/2020,Meals & Entertainment,1095.92
09/07/2021,Meals & Entertainment,873.95
03/02/2020,Office Supplies,1247.91
01/11/2022,Fuel,1136.94
04/07/2021,Meals & Entertainment,1727.18
05/30/2022,Office Supplies,1019.25
03/13/2020,Meals & Entertainment,1746.97
01/30/2021,Utilities,830.84
01/16/2020,Salaries & Benefits,1300.60
03/08/2019,Fuel,666.68
03/06/2022,Salaries & Benefits,1877.73
07/29/2021,Rent,735.93
04/18/2021,Meals & Entertainment,1844.51
07/10/2019,Vehicle Lease,1933.89
07/08/2020,Rent,1476.84
07/23/2020,Vehicle Lease,1626.83
06/01/2022,Office Supplies,1451.24
03/30/2020,Rent,894.62
08/05/2021,Meals & Entertainment,549.61
12/08/2022,Rent,1573.68
01/05/2021,Vehicle Lease,203.53
01/15/2020,Rent,1393.82
01/12/2019,Office Supplies,365.96
02/22/2019,Vehicle Lease,568.89
02/24/2021,Meals & Entertainment,1807.09
04/07/2022,Salaries & Benefits,839.42
10/28/2019,Rent,742.04
10/16/2020,Meals & Entertainment,1733.56
10/11/2020,Rent,991.56
01/20/2020,Salaries & Benefits,113.70
02/10/2022,Utilities,563.61
09/29/2021,Meals & Entertainment,1681.32
12/06/2020,Rent,1441.11
10/30/2020,Vehicle Lease,1166.10
10/03/2020,Fuel,277.65
10/16/2019,Meals & Entertainment,1368.54
10/23/2021,Fuel,697.72
11/13/2022,Utilities,499.04
05/06/2022,Meals & Entertainment,1490.52
09/11/2020,Fuel,1695.89
12/28/2021,Utilities,1746.29
12/27/2021,Utilities,907.81
08/30/2021,Office Supplies,1047.05
08/24/2020,Meals & Entertainment,668.51
05/27/2022,Vehicle Lease,402.64
11/20/2022,Office Supplies,1164.41
01/15/2021,Utilities,1169.16
01/02/2019,Utilities,1091.12
02/20/2019,Office Supplies,490.58
11/22/2020,Rent,1088.40
08/18/2020,Vehicle Lease,676.64
12/28/2021,Utilities,1146.90
11/28/2021,Vehicle Lease,370.10
09/24/2022,Office Supplies,1872.15
01/14/2022,Utilities,511.51
08/28/2020,Vehicle Lease,1847.10
09/04/2019,Fuel,1557.92
04/13/2021,Office Supplies,258.77
08/22/2019,Vehicle Lease,1628.63
07/06/2021,Utilities,1044.07
05/19/2022,Meals & Entertainment,1945.69
01/22/2022,Rent,200.51
12/06/2022,Meals & Entertainment,1045.32
09/23/2021,Meals & Entertainment,853.85
11/28/2020,Meals & Entertainment,1199.58
01/04/2021,Meals & Entertainment,523.43
10/26/2021,Office Supplies,1282.51
04/27/2021,Fuel,563.79
06/06/2022,Rent,1356.02
01/30/2022,Utilities,959.49
04/17/2022,Fuel,1620.61
09/18/2021,Salaries & Benefits,1876.29
07/05/2022,Office Supplies,1034.96
01/09/2021,Meals & Entertainment,1298.54
10/31/2019,Office Supplies,1607.86
07/14/2019,Vehicle Lease,425.35
12/04/2019,Utilities,515.98
02/07/2019,Meals & Entertainment,1653.19
08/16/2019,Rent,893.93
08/24/2019,Office Supplies,719.15
01/15/2019,Utilities,1503.15
11/02/2019,Utilities,1804.37
02/01/2020,Rent,125.86
06/03/2022,Salaries & Benefits,1380.56
11/21/2022,Utilities,669.90
08/26/2020,Salaries & Benefits,1641.90
04/04/2020,Office Supplies,1904.94
02/12/2020,Rent,1601.96
12/19/2022,Meals & Entertainment,1784.50
04/28/2020,Salaries & Benefits,1475.72
02/26/2019,Office Supplies,265.29
02/16/2020,Rent,553.38
05/15/2020,Office Supplies,1442.12
06/25/2021,Meals & Entertainment,1208.46
12/09/2019,Vehicle Lease,387.25
02/09/2022,Meals & Entertainment,1756.03
02/09/2020,Vehicle Lease,1975.20
12/05/2020,Meals & Entertainment,802.19
03/10/2022,Meals & Entertainment,566.00
11/29/2022,Vehicle Lease,980.66
02/07/2021,Utilities,703.23
01/13/2021,Utilities,454.15
11/11/2022,Meals & Entertainment,822.42
09/09/2021,Fuel,175.77
11/20/2021,Meals & Entertainment,1904.36
03/13/2019,Meals & Entertainment,975.62
04/25/2020,Office Supplies,814.89
05/13/2020,Rent,400.78
04/11/2020,Meals & Entertainment,981.43
09/25/2022,Meals & Entertainment,1375.54
02/14/2019,Utilities,748.17
10/03/2020,Rent,1677.65
10/11/2022,Rent,1599.29
03/24/2021,Vehicle Lease,954.99
01/14/2021,Utilities,739.92
08/18/2021,Salaries & Benefits,1484.55
09/04/2022,Fuel,1235.00
07/29/2019,Utilities,876.46
09/06/2022,Salaries & Benefits,1045.94
03/14/2020,Fuel,490.83
06/17/2019,Utilities,248.34
06/07/2021,Rent,1335.91
08/07/2019,Rent,821.70
04/29/2022,Salaries & Benefits,1042.07
01/30/2021,Salaries & Benefits,649.29
01/26/2019,Meals & Entertainment,1734.87
10/06/2020,Vehicle Lease,437.06
07/30/2021,Utilities,1276.35
12/17/2019,Meals & Entertainment,815.67
03/10/2019,Salaries & Benefits,1065.32
02/27/2019,Utilities,1467.45
08/14/2022,Salaries & Benefits,1923.36
06/22/2020,Salaries & Benefits,609.41
03/11/2019,Meals & Entertainment,1921.84
10/17/2022,Salaries & Benefits,453.76
04/11/2021,Salaries & Benefits,1563.70
10/27/2020,Meals & Entertainment,572.22
02/04/2020,Rent,1237.03
10/17/2019,Fuel,1479.15
11/16/2019,Utilities,1395.67
05/16/2019,Rent,228.58
05/11/2019,Rent,1618.69
01/06/2022,Vehicle Lease,1979.05
05/12/2022,Rent,183.28
11/02/2019,Office Supplies,893.18
01/12/2019,Meals & Entertainment,1402.07
04/26/2020,Fuel,443.40
08/12/2021,Utilities,610.34
10/29/2019,Vehicle Lease,116.38
04/04/2021,Salaries & Benefits,957.90
05/22/2022,Rent,1035.58
02/11/2021,Utilities,903.26
08/01/2019,Office Supplies,261.03
11/29/2019,Vehicle Lease,612.53
03/20/2022,Vehicle Lease,350.89
06/26/2022,Fuel,914.29
10/18/2021,Rent,1631.18
09/09/2020,Rent,990.79
07/07/2021,Office Supplies,883.92
04/01/2019,Salaries & Benefits,1319.39
05/20/2021,Fuel,745.69
05/03/2019,Office Supplies,1963.36
08/14/2022,Salaries & Benefits,1956.95
06/26/2021,Salaries & Benefits,1946.57
07/18/2020,Utilities,634.26
03/28/2020,Salaries & Benefits,1594.50
04/23/2021,Rent,479.06
05/03/2019,Salaries & Benefits,1854.79
04/17/2020,Salaries & Benefits,577.67
01/04/2022,Salaries & Benefits,1194.70
07/29/2021,Meals & Entertainment,1296.22
06/23/2021,Utilities,537.37
03/31/2020,Rent,1447.74
04/04/2021,Office Supplies,1283.54
12/10/2019,Utilities,753.07
03/31/2019,Meals & Entertainment,231.51
01/10/2019,Office Supplies,1713.61
04/19/2022,Office Supplies,1755.19
07/24/2022,Fuel,1705.48
06/21/2019,Utilities,1642.93
12/11/2021,Vehicle Lease,521.05
12/18/2020,Vehicle Lease,1250.05
12/09/2019,Meals & Entertainment,1117.99
04/27/2020,Rent,1966.14
12/07/2021,Rent,1532.45
10/29/2021,Salaries & Benefits,1794.36
07/08/2020,Vehicle Lease,535.78
04/21/2019,Salaries & Benefits,824.91
08/23/2022,Salaries & Benefits,337.45
06/26/2021,Office Supplies,933.23
11/11/2020,Rent,1078.88
12/21/2020,Vehicle Lease,1650.21
07/16/2020,Meals & Entertainment,576.07
02/22/2021,Fuel,172.12
01/16/2022,Rent,1503.04
08/26/2022,Office Supplies,1339.41
06/18/2019,Utilities,832.13
09/01/2020,Salaries & Benefits,1546.08
02/23/2022,Meals & Entertainment,1932.40
04/07/2019,Meals & Entertainment,1487.21
12/07/2021,Vehicle Lease,1427.58
08/27/2022,Fuel,239.12
05/31/2020,Office Supplies,856.62
03/10/2022,Utilities,238.84
12/08/2019,Utilities,1974.51
11/12/2019,Vehicle Lease,1395.04
03/17/2021,Office Supplies,1535.68
09/15/2022,Salaries & Benefits,587.59
05/22/2022,Meals & Entertainment,734.50
02/08/2019,Salaries & Benefits,1011.16
01/18/2021,Utilities,1407.99
06/24/2021,Utilities,779.36
01/29/2020,Meals & Entertainment,1807.39
08/04/2022,Fuel,169.28
06/23/2022,Rent,239.61
01/06/2021,Vehicle Lease,680.31
04/15/2022,Fuel,1784.63
07/26/2020,Vehicle Lease,1684.94
01/05/2020,Vehicle Lease,660.09
02/17/2021,Salaries & Benefits,1084.57
10/21/2019,Utilities,774.97
03/02/2022,Fuel,1262.34
09/18/2021,Meals & Entertainment,520.56
08/21/2019,Meals & Entertainment,868.34
08/22/2019,Salaries & Benefits,1289.63
06/26/2021,Rent,1272.93
05/25/2020,Vehicle Lease,1244.81
01/23/2022,Rent,242.16
11/25/2022,Salaries & Benefits,1464.79
03/02/2021,Salaries & Benefits,201.39
02/08/2022,Fuel,777.68
06/07/2022,Office Supplies,1621.53
02/28/2022,Fuel,1347.98
09/21/2020,Meals & Entertainment,302.07
12/08/2022,Rent,1373.04
10/06/2020,Rent,1574.62
02/06/2022,Fuel,1884.89
09/12/2019,Salaries & Benefits,779.32
12/17/2020,Fuel,1625.34
09/26/2020,Vehicle Lease,453.82
06/10/2022,Rent,1709.13
04/02/2020,Office Supplies,1019.91
05/11/2022,Rent,143.86
12/12/2021,Utilities,1882.02
04/01/2020,Salaries & Benefits,1384.18
11/10/2020,Salaries & Benefits,1305.30
06/03/2019,Fuel,1134.87
03/01/2022,Vehicle Lease,1915.43
07/13/2019,Meals & Entertainment,1407.81
11/21/2020,Office Supplies,720.00
10/15/2022,Salaries & Benefits,863.74
08/27/2021,Salaries & Benefits,1635.97
01/09/2019,Meals & Entertainment,1989.87
05/09/2020,Salaries & Benefits,368.87
02/18/2022,Vehicle Lease,1718.17
01/31/2019,Utilities,345.78
01/03/2020,Office Supplies,1012.27
05/14/2021,Rent,1925.72
03/26/2019,Fuel,1030.97
01/21/2019,Fuel,1892.29
05/20/2019,Utilities,249.60
07/31/2019,Vehicle Lease,326.61
08/17/2019,Utilities,399.03
09/23/2019,Rent,225.49
09/05/2022,Meals & Entertainment,624.72
10/11/2022,Rent,1121.82
07/29/2020,Rent,1921.64
09/24/2021,Rent,1631.55
12/01/2022,Rent,411.11
10/20/2021,Utilities,126.91
07/23/2021,Fuel,678.01
09/25/2020,Vehicle Lease,611.84
01/09/2019,Office Supplies,1589.34
10/28/2020,Vehicle Lease,1078.80
10/28/2019,Office Supplies,146.15
01/10/2020,Fuel,1857.42
01/29/2020,Salaries & Benefits,1804.21
01/28/2022,Vehicle Lease,519.61
06/04/2019,Vehicle Lease,632.00
12/16/2021,Office Supplies,1251.22
04/16/2019,Office Supplies,1098.76
08/02/2019,Rent,1405.99
11/30/2021,Vehicle Lease,1819.65
03/09/2019,Fuel,1727.35
05/09/2021,Vehicle Lease,1905.35
04/01/2019,Fuel,1323.51
08/28/2022,Fuel,675.36
01/30/2019,Office Supplies,736.15
11/03/2022,Vehicle Lease,1714.38
02/27/2020,Rent,1275.13
05/06/2019,Utilities,1484.74
11/24/2020,Vehicle Lease,1103.88
12/07/2019,Rent,1654.19
12/16/2019,Vehicle Lease,504.28
04/25/2022,Office Supplies,890.71
04/09/2019,Fuel,276.24
02/04/2020,Office Supplies,1178.17
02/02/2021,Office Supplies,1703.09
06/07/2022,Office Supplies,1112.88
10/10/2022,Vehicle Lease,270.31
09/09/2021,Fuel,1313.77
12/15/2021,Utilities,716.32
08/07/2022,Salaries & Benefits,434.25
03/26/2020,Fuel,468.89
09/10/2022,Fuel,1752.23
11/10/2019,Salaries & Benefits,1303.63
01/17/2020,Office Supplies,189.07
10/02/2020,Office Supplies,1256.51
10/14/2019,Meals & Entertainment,382.27
05/01/2019,Rent,1200.83
03/02/2019,Meals & Entertainment,336.82
03/13/2019,Utilities,1322.25
04/27/2021,Utilities,512.30
03/04/2019,Salaries & Benefits,817.76
07/25/2022,Office Supplies,1109.16
06/02/2020,Rent,759.49
11/14/2022,Vehicle Lease,741.52
12/26/2022,Salaries & Benefits,1987.53
11/27/2021,Utilities,261.77
03/05/2020,Meals & Entertainment,1467.54
05/17/2019,Vehicle Lease,380.84
07/31/2021,Fuel,1718.47
04/16/2019,Utilities,1334.14
08/27/2022,Meals & Entertainment,399.64
02/11/2022,Utilities,889.63
05/30/2021,Office Supplies,866.26
05/25/2022,Salaries & Benefits,1770.10
08/12/2021,Vehicle Lease,1071.64
02/25/2022,Fuel,827.75
02/05/2019,Fuel,1717.57
12/25/2021,Rent,440.70
05/01/2019,Rent,307.45
09/11/2021,Vehicle Lease,375.18
02/21/2021,Rent,1921.52
07/07/2020,Office Supplies,1708.94
10/09/2022,Fuel,970.99
11/12/2020,Salaries & Benefits,1449.79
03/13/2021,Rent,597.57
02/23/2022,Meals & Entertainment,705.86
06/28/2019,Utilities,1962.50
10/28/2019,Fuel,1010.65
07/25/2019,Utilities,1727.36
10/17/2021,Fuel,1641.60
02/05/2022,Rent,995.92
07/23/2021,Rent,546.02
05/07/2019,Fuel,176.08
03/27/2020,Office Supplies,733.47
04/13/2022,Salaries & Benefits,1465.37
05/29/2020,Vehicle Lease,1785.20
01/29/2020,Utilities,270.29
03/20/2022,Utilities,771.95
04/11/2022,Vehicle Lease,983.75
11/09/2019,Office Supplies,1013.24
10/11/2020,Salaries & Benefits,299.67
05/27/2020,Meals & Entertainment,1725.20
04/08/2021,Vehicle Lease,1317.07
02/15/2021,Meals & Entertainment,1795.96
03/06/2022,Vehicle Lease,798.72
07/10/2021,Utilities,1894.05
07/04/2020,Fuel,175.75
11/09/2022,Meals & Entertainment,1633.34
12/09/2020,Fuel,1318.83
03/18/2020,Meals & Entertainment,764.57
06/28/2019,Meals & Entertainment,903.44
12/01/2022,Utilities,1572.53
01/03/2021,Office Supplies,755.53
12/08/2019,Utilities,1373.43
03/12/2019,Office Supplies,1294.29
02/25/2022,Utilities,774.13
08/31/2020,Office Supplies,1191.41
01/07/2021,Rent,450.26
12/14/2020,Office Supplies,691.80
03/19/2019,Vehicle Lease,1346.04
08/08/2022,Rent,1209.78
03/20/2020,Office Supplies,397.21
01/19/2019,Rent,1910.83
03/31/2019,Office Supplies,457.14
05/18/2022,Fuel,499.09
11/22/2019,Fuel,116.07
07/22/2020,Fuel,1872.20
10/14/2021,Rent,1324.24
03/04/2022,Meals & Entertainment,552.26
11/22/2021,Fuel,225.51
11/12/2019,Meals & Entertainment,1136.60
03/12/2022,Salaries & Benefits,683.51
12/27/2020,Fuel,240.29
07/15/2021,Utilities,204.56
10/15/2021,Utilities,1104.02
04/06/2020,Vehicle Lease,100.99
09/21/2020,Utilities,809.51
11/01/2022,Salaries & Benefits,1167.01
09/15/2019,Meals & Entertainment,1896.71
08/21/2021,Fuel,1149.46
11/28/2021,Office Supplies,1360.29
01/23/2020,Rent,1827.25
12/13/2022,Rent,922.77
01/28/2019,Vehicle Lease,1854.14
02/08/2020,Meals & Entertainment,1306.69
01/23/2020,Rent,358.08
09/24/2021,Rent,1870.81
02/25/2019,Office Supplies,724.40
11/23/2022,Meals & Entertainment,893.10
12/07/2020,Fuel,241.59
09/11/2021,Vehicle Lease,352.46
05/20/2021,Office Supplies,482.09
01/17/2020,Salaries & Benefits,1702.03
05/20/2022,Utilities,184.85
05/08/2021,Salaries & Benefits,177.78
01/20/2020,Vehicle Lease,1825.55
12/10/2021,Meals & Entertainment,708.44
01/18/2021,Rent,1303.87
03/05/2022,Meals & Entertainment,103.67
11/18/2019,Fuel,1587.56
10/12/2022,Meals & Entertainment,1741.89
11/19/2021,Fuel,196.58
03/28/2021,Meals & Entertainment,1768.64
04/10/2019,Meals & Entertainment,175.88
07/22/2019,Vehicle Lease,1315.69
10/26/2020,Office Supplies,1271.98
04/15/2022,Salaries & Benefits,1174.85
11/09/2022,Meals & Entertainment,343.55
06/27/2021,Vehicle Lease,281.29
02/20/2019,Vehicle Lease,276.56
03/31/2021,Vehicle Lease,507.45
07/01/2019,Office Supplies,1417.37
07/07/2020,Meals & Entertainment,730.94
02/28/2022,Utilities,413.81
05/08/2020,Fuel,570.28
12/30/2020,Meals & Entertainment,925.68
07/16/2022,Utilities,1747.93
04/09/2022,Salaries & Benefits,165.74
08/14/2019,Vehicle Lease,590.75
11/02/2021,Salaries & Benefits,1910.24
02/08/2022,Rent,102.44
10/16/2022,Office Supplies,1570.42
04/12/2019,Fuel,1197.01
11/27/2021,Utilities,303.03
11/22/2021,Utilities,689.96
08/04/2020,Fuel,888.00
07/20/2019,Rent,1579.22
06/01/2019,Utilities,1247.88
01/30/2019,Vehicle Lease,1521.65
05/23/2019,Fuel,1310.29
11/25/2019,Fuel,1672.83
05/04/2021,Salaries & Benefits,1978.30
12/02/2020,Salaries & Benefits,1412.02
11/09/2019,Meals & Entertainment,327.70
09/22/2019,Office Supplies,553.62
08/24/2019,Rent,351.93
04/06/2022,Vehicle Lease,648.16
05/25/2021,Vehicle Lease,1698.98
05/23/2020,Meals & Entertainment,1038.02
01/24/2019,Salaries & Benefits,1402.78
03/30/2021,Meals & Entertainment,1993.44
05/20/2020,Salaries & Benefits,637.81
01/26/2020,Vehicle Lease,1792.33
06/27/2020,Rent,1799.81
11/26/2020,Office Supplies,1464.51
04/15/2019,Salaries & Benefits,1315.49
06/11/2020,Salaries & Benefits,1290.75
03/06/2019,Rent,700.63
06/09/2020,Office Supplies,1658.89
12/23/2021,Meals & Entertainment,515.67
06/18/2021,Office Supplies,1447.59
11/17/2022,Fuel,244.75
12/22/2020,Vehicle Lease,299.10
04/20/2022,Office Supplies,1906.12
01/26/2021,Vehicle Lease,1621.60
01/21/2020,Fuel,1451.87
01/16/2019,Office Supplies,1237.86
12/20/2020,Fuel,1245.52
05/19/2020,Salaries & Benefits,1472.87
10/31/2022,Fuel,1631.72
10/01/2019,Utilities,1000.24
09/21/2020,Fuel,674.60
03/10/2020,Fuel,1713.68
04/29/2022,Rent,476.55
03/06/2022,Office Supplies,629.84
09/16/2022,Meals & Entertainment,853.57
08/18/2021,Salaries & Benefits,1568.65
06/06/2021,Office Supplies,467.47
11/24/2019,Salaries & Benefits,1963.59
01/16/2019,Salaries & Benefits,1896.06
04/05/2022,Salaries & Benefits,1312.27
11/27/2020,Rent,1893.48
01/01/2020,Fuel,284.63
11/14/2021,Vehicle Lease,1911.66
11/28/2021,Office Supplies,200.47
08/01/2022,Utilities,1212.16
08/28/2020,Fuel,1921.75
09/12/2019,Vehicle Lease,1196.76
04/19/2020,Fuel,1621.37
05/06/2022,Rent,599.32
03/12/2020,Office Supplies,1337.77
08/25/2019,Meals & Entertainment,610.71
07/05/2022,Fuel,340.27
03/09/2021,Rent,602.25
04/25/2020,Rent,333.35
08/29/2019,Meals & Entertainment,1313.21
07/20/2022,Office Supplies,189.90
08/14/2019,Fuel,301.26
09/05/2022,Fuel,418.49
01/11/2019,Office Supplies,1058.80
02/01/2022,Rent,191.74
10/27/2021,Utilities,1403.27
11/30/2019,Utilities,283.24
01/03/2022,Fuel,1794.21
01/20/2022,Vehicle Lease,280.50
08/18/2021,Vehicle Lease,867.52
01/07/2020,Fuel,608.53
08/13/2020,Office Supplies,780.42
08/04/2019,Fuel,1075.84
07/06/2020,Vehicle Lease,1118.53
10/04/2021,Vehicle Lease,1646.07
08/24/2020,Fuel,719.53
12/18/2022,Meals & Entertainment,778.75
07/24/2021,Rent,148.70
03/25/2022,Meals & Entertainment,900.73
06/14/2019,Utilities,1441.82
09/21/2022,Salaries & Benefits,425.85
07/06/2022,Vehicle Lease,851.25
04/13/2022,Utilities,379.26
04/27/2021,Utilities,780.54
06/29/2022,Meals & Entertainment,1842.13
06/25/2022,Meals & Entertainment,203.65
03/20/2021,Rent,1506.11
02/13/2020,Meals & Entertainment,1537.25
07/16/2022,Office Supplies,395.77
03/31/2020,Fuel,454.67
12/21/2020,Meals & Entertainment,1052.45
06/09/2020,Office Supplies,1581.78
04/22/2020,Utilities,1462.20
10/22/2020,Salaries & Benefits,1762.97
06/28/2022,Rent,595.16
11/17/2022,Meals & Entertainment,1827.42
08/25/2019,Meals & Entertainment,1232.24
03/01/2019,Meals & Entertainment,968.05
02/09/2021,Rent,1935.81
03/22/2019,Office Supplies,643.39
04/09/2019,Utilities,565.95
09/15/2020,Fuel,1008.08
06/13/2021,Office Supplies,1670.69
04/17/2020,Fuel,1168.56
05/05/2022,Utilities,1351.38
03/01/2022,Office Supplies,326.91
10/27/2022,Utilities,514.62
01/21/2020,Utilities,1698.45
01/07/2019,Office Supplies,741.56
10/18/2020,Rent,1944.95
03/26/2020,Utilities,1404.64
08/25/2019,Meals & Entertainment,1088.86
02/20/2020,Utilities,494.15
06/30/2020,Fuel,474.13
02/28/2019,Vehicle Lease,1927.00
07/01/2021,Vehicle Lease,1462.70
02/16/2022,Salaries & Benefits,450.79
09/13/2020,Rent,189.57
08/15/2020,Meals & Entertainment,850.59
03/29/2020,Utilities,137.54
11/05/2021,Vehicle Lease,1652.05
07/04/2020,Fuel,231.65
