Date,Expense Category,Amount
16/11/2021,Salaries & Benefits,754.80
02/12/2022,Salaries & Benefits,748.06
01/05/2020,Rent,1000.32
21/05/2021,Fuel,1432.03
25/07/2019,Salaries & Benefits,1265.18
01/10/2020,Rent,754.13
03/06/2020,Office Supplies,83.41
07/09/2019,Meals & Entertainment,1122.94
02/05/2022,Salaries & Benefits,904.82
10/11/2019,Salaries & Benefits,295.26
04/11/2020,Rent,1447.66
21/11/2019,Fuel,891.29
09/01/2021,Vehicle Lease,937.24
28/12/2022,Fuel,1418.91
13/03/2020,Utilities,956.04
26/10/2019,Salaries & Benefits,707.40
14/05/2022,Office Supplies,1279.75
22/01/2020,Office Supplies,1040.88
20/03/2021,Vehicle Lease,1468.28
22/05/2021,Meals & Entertainment,773.91
02/07/2019,Salaries & Benefits,1446.77
09/05/2021,Salaries & Benefits,866.66
18/09/2020,Meals & Entertainment,1222.69
07/10/2019,Office Supplies,595.72
24/08/2019,Vehicle Lease,1107.81
16/12/2022,Fuel,1288.72
05/08/2019,Salaries & Benefits,127.34
25/04/2020,Salaries & Benefits,1102.81
30/05/2021,Vehicle Lease,1152.22
24/05/2021,Meals & Entertainment,151.42
23/10/2022,Vehicle Lease,168.84
18/04/2019,Fuel,577.86
25/08/2021,Fuel,844.65
04/11/2022,Fuel,780.65
03/03/2021,Fuel,673.80
16/08/2022,Rent,618.69
10/08/2020,Utilities,913.89
19/08/2020,Rent,659.52
30/07/2019,Utilities,962.12
02/11/2019,Office Supplies,1078.25
17/12/2019,Meals & Entertainment,1410.31
06/01/2020,Fuel,382.19
15/04/2022,Vehicle Lease,783.85
31/12/2020,Vehicle Lease,1034.32
18/03/2022,Salaries & Benefits,1511.49
01/06/2020,Vehicle Lease,1282.36
13/01/2022,Utilities,215.33
17/09/2022,Salaries & Benefits,918.00
19/11/2021,Office Supplies,150.21
05/11/2019,Rent,560.13
10/04/2020,Office Supplies,608.36
02/11/2021,Rent,1136.30
09/07/2021,Rent,133.95
08/05/2021,Rent,212.85
07/09/2022,Utilities,724.81
01/06/2019,Vehicle Lease,467.55
27/04/2020,Salaries & Benefits,741.59
28/05/2021,Vehicle Lease,119.10
26/03/2019,Fuel,228.47
13/12/2019,Fuel,369.99
23/07/2019,Utilities,373.33
09/10/2021,Salaries & Benefits,583.78
14/03/2022,Meals & Entertainment,1033.24
26/02/2019,Salaries & Benefits,1375.51
22/08/2022,Rent,1140.26
14/02/2022,Office Supplies,997.64
14/12/2022,Office Supplies,967.25
25/07/2022,Meals & Entertainment,564.08
18/08/2020,Vehicle Lease,583.50
10/08/2022,Rent,913.09
06/08/2019,Meals & Entertainment,113.53
09/09/2021,Utilities,810.55
13/09/2020,Meals & Entertainment,538.97
24/12/2020,Utilities,418.64
04/09/2022,Meals & Entertainment,602.52
31/05/2022,Fuel,174.94
11/12/2022,Vehicle Lease,586.68
27/02/2021,Salaries & Benefits,1164.63
19/12/2020,Utilities,660.42
24/02/2020,Fuel,1421.88
12/04/2020,Rent,261.13
07/01/2021,Salaries & Benefits,779.01
05/08/2019,Meals & Entertainment,1144.59
17/03/2019,Office Supplies,140.93
21/07/2022,Office Supplies,224.55
13/10/2020,Office Supplies,600.02
21/09/2021,Vehicle Lease,432.24
18/06/2019,Rent,915.54
12/04/2019,Salaries & Benefits,1397.28
31/10/2019,Salaries & Benefits,152.59
16/07/2022,Fuel,437.41
10/05/2022,Vehicle Lease,1372.93
15/03/2021,Utilities,1242.79
26/12/2021,Utilities,441.64
06/08/2020,Fuel,1033.04
04/09/2019,Salaries & Benefits,177.29
14/03/2019,Meals & Entertainment,1421.96
22/07/2020,Fuel,826.50
13/08/2020,Vehicle Lease,345.49
22/11/2021,Utilities,813.43
28/11/2019,Fuel,871.04
20/02/2021,Salaries & Benefits,1080.51
02/10/2019,Utilities,1129.95
22/08/2019,Salaries & Benefits,1495.07
18/10/2021,Vehicle Lease,724.17
18/04/2021,Fuel,265.22
29/03/2022,Salaries & Benefits,1329.95
08/04/2019,Meals & Entertainment,1035.34
10/11/2021,Salaries & Benefits,353.32
23/03/2022,Salaries & Benefits,1045.35
05/04/2022,Fuel,639.88
13/06/2019,Salaries & Benefits,550.89
22/07/2021,Meals & Entertainment,856.92
24/04/2020,Utilities,630.75
12/11/2021,Vehicle Lease,517.94
27/07/2020,Vehicle Lease,226.56
27/02/2021,Meals & Entertainment,208.89
23/10/2021,Office Supplies,1042.92
20/03/2021,Utilities,1504.36
29/02/2020,Vehicle Lease,1266.47
25/04/2019,Rent,130.63
20/01/2021,Vehicle Lease,235.76
20/08/2019,Office Supplies,1304.00
06/06/2019,Meals & Entertainment,1013.95
10/09/2019,Utilities,980.03
31/10/2020,Fuel,1288.33
05/03/2021,Utilities,102.49
23/05/2022,Office Supplies,152.65
02/03/2021,Office Supplies,455.30
22/05/2022,Office Supplies,610.38
21/07/2020,Office Supplies,826.78
04/11/2019,Salaries & Benefits,844.18
25/12/2019,Office Supplies,897.10
20/02/2019,Office Supplies,1227.04
26/04/2021,Vehicle Lease,536.30
10/07/2019,Office Supplies,529.37
18/11/2022,Vehicle Lease,1211.97
29/01/2021,Meals & Entertainment,1381.72
16/10/2020,Utilities,1342.64
23/12/2021,Vehicle Lease,205.31
29/08/2021,Office Supplies,1137.54
30/12/2021,Vehicle Lease,546.35
27/11/2022,Office Supplies,1358.78
10/11/2022,Utilities,653.77
15/07/2021,Fuel,302.21
01/07/2019,Fuel,728.99
30/12/2022,Fuel,1260.58
09/10/2020,Utilities,361.49
30/10/2021,Office Supplies,402.54
24/07/2019,Fuel,984.22
05/08/2021,Office Supplies,628.28
14/12/2019,Rent,1511.15
20/05/2022,Meals & Entertainment,880.38
05/03/2021,Salaries & Benefits,567.70
12/06/2020,Utilities,938.26
01/02/2021,Meals & Entertainment,564.30
04/10/2022,Vehicle Lease,649.99
25/05/2019,Fuel,1089.21
02/11/2019,Salaries & Benefits,1220.78
09/10/2022,Vehicle Lease,1446.95
20/09/2019,Fuel,110.96
17/09/2019,Office Supplies,1288.99
02/05/2021,Utilities,440.07
04/01/2022,Salaries & Benefits,659.49
30/05/2019,Meals & Entertainment,427.12
06/07/2020,Vehicle Lease,760.09
04/04/2021,Meals & Entertainment,896.87
18/10/2022,Rent,1342.31
13/09/2021,Meals & Entertainment,1270.42
30/08/2019,Meals & Entertainment,1172.39
07/04/2022,Meals & Entertainment,583.89
16/08/2022,Fuel,630.88
15/08/2022,Vehicle Lease,90.92
04/06/2019,Rent,1355.74
05/12/2021,Meals & Entertainment,1318.71
28/01/2021,Salaries & Benefits,579.56
14/09/2022,Utilities,1197.99
13/02/2022,Utilities,949.65
06/09/2020,Meals & Entertainment,873.20
29/04/2022,Fuel,690.34
17/10/2021,Utilities,1453.77
28/06/2021,Utilities,272.90
08/08/2019,Rent,637.11
14/10/2021,Office Supplies,742.10
01/05/2020,Vehicle Lease,711.88
04/06/2022,Meals & Entertainment,1340.55
31/07/2021,Office Supplies,421.50
01/01/2019,Utilities,960.41
04/01/2021,Vehicle Lease,1183.00
24/05/2022,Vehicle Lease,694.20
02/06/2021,Rent,637.41
11/06/2021,Utilities,408.49
27/11/2021,Rent,352.62
13/02/2021,Salaries & Benefits,1139.05
30/08/2021,Salaries & Benefits,1232.00
15/04/2019,Utilities,107.78
23/04/2020,Utilities,879.75
26/02/2019,Utilities,1022.79
28/09/2022,Office Supplies,1199.18
08/03/2021,Salaries & Benefits,1149.62
25/11/2019,Rent,994.04
21/11/2019,Rent,542.50
27/01/2020,Utilities,176.18
25/11/2019,Vehicle Lease,1443.34
26/03/2022,Office Supplies,376.77
20/11/2020,Meals & Entertainment,1093.49
21/05/2020,Rent,522.40
08/02/2021,Salaries & Benefits,435.53
16/01/2019,Rent,819.77
28/03/2022,Office Supplies,76.49
08/12/2022,Salaries & Benefits,1289.88
18/11/2022,Vehicle Lease,1331.95
16/04/2019,Utilities,970.56
09/04/2019,Rent,1214.58
03/03/2021,Rent,1349.21
02/11/2020,Meals & Entertainment,531.10
11/05/2019,Office Supplies,557.49
07/06/2021,Fuel,969.13
24/10/2022,Rent,1125.27
03/03/2021,Fuel,104.63
20/06/2021,Utilities,1206.96
30/06/2020,Utilities,1054.72
28/09/2022,Office Supplies,1101.31
04/09/2021,Salaries & Benefits,662.70
12/06/2022,Meals & Entertainment,313.35
27/08/2022,Vehicle Lease,803.39
18/09/2020,Utilities,1387.87
11/06/2019,Salaries & Benefits,919.19
26/04/2022,Fuel,1411.71
02/09/2021,Rent,1474.71
30/03/2021,Fuel,293.60
31/03/2021,Rent,437.33
24/05/2022,Meals & Entertainment,598.33
29/03/2020,Rent,1495.33
04/01/2019,Vehicle Lease,1011.93
13/11/2020,Utilities,1443.08
04/06/2021,Office Supplies,615.62
01/12/2021,Fuel,508.18
02/04/2021,Rent,600.14
31/03/2019,Rent,810.52
03/08/2021,Utilities,82.27
06/11/2022,Vehicle Lease,302.33
13/09/2019,Vehicle Lease,100.70
12/10/2021,Meals & Entertainment,1230.60
19/02/2021,Office Supplies,463.82
06/06/2022,Vehicle Lease,921.07
15/11/2022,Vehicle Lease,714.73
23/06/2021,Office Supplies,424.31
04/09/2020,Rent,1323.64
27/12/2021,Office Supplies,330.20
31/03/2019,Vehicle Lease,117.25
22/04/2022,Vehicle Lease,1077.87
08/12/2019,Meals & Entertainment,1436.68
05/02/2021,Vehicle Lease,680.58
10/05/2021,Utilities,116.57
01/12/2019,Fuel,126.29
30/05/2019,Fuel,953.72
17/12/2022,Office Supplies,1286.46
04/11/2020,Meals & Entertainment,798.10
14/11/2019,Fuel,1380.74
02/03/2022,Utilities,237.32
19/02/2019,Utilities,576.32
05/12/2022,Salaries & Benefits,445.23
16/07/2022,Utilities,1116.63
18/02/2022,Vehicle Lease,1385.37
30/03/2022,Utilities,616.57
07/09/2019,Rent,826.63
18/02/2021,Fuel,1102.91
04/08/2019,Rent,219.13
27/06/2022,Utilities,1077.96
01/05/2019,Rent,949.80
11/06/2019,Rent,810.00
30/09/2019,Office Supplies,529.60
08/10/2020,Meals & Entertainment,784.41
19/05/2020,Office Supplies,1032.80
22/11/2022,Vehicle Lease,1257.51
22/07/2020,Utilities,1169.41
17/04/2019,Salaries & Benefits,1157.16
02/02/2022,Salaries & Benefits,1244.30
26/09/2022,Utilities,203.42
30/07/2019,Meals & Entertainment,1344.81
21/11/2021,Utilities,1244.83
24/06/2019,Salaries & Benefits,1013.66
10/05/2022,Fuel,362.23
13/11/2019,Utilities,696.74
30/08/2022,Salaries & Benefits,1093.89
03/11/2022,Meals & Entertainment,549.92
18/11/2022,Rent,109.20
25/07/2019,Fuel,1152.08
23/04/2021,Office Supplies,582.71
20/06/2019,Meals & Entertainment,1200.33
10/11/2019,Utilities,373.51
26/05/2020,Meals & Entertainment,1237.80
21/11/2021,Vehicle Lease,293.72
14/12/2019,Salaries & Benefits,682.12
09/06/2022,Salaries & Benefits,1465.88
05/05/2020,Vehicle Lease,534.82
25/10/2022,Fuel,1462.81
28/12/2022,Rent,194.84
16/05/2019,Vehicle Lease,91.32
26/03/2020,Rent,1105.15
08/03/2021,Salaries & Benefits,669.83
23/06/2020,Meals & Entertainment,965.83
24/11/2022,Rent,694.28
19/12/2019,Utilities,1291.07
12/11/2022,Meals & Entertainment,448.06
06/05/2019,Fuel,465.33
29/04/2019,Salaries & Benefits,852.56
14/03/2020,Fuel,1220.52
20/06/2020,Utilities,1147.64
08/07/2020,Salaries & Benefits,588.39
31/01/2019,Rent,1344.35
26/11/2020,Vehicle Lease,748.39
03/08/2020,Salaries & Benefits,1121.85
26/05/2019,Salaries & Benefits,819.86
03/05/2019,Utilities,866.89
31/01/2020,Office Supplies,1289.00
22/04/2022,Office Supplies,1503.36
25/12/2021,Meals & Entertainment,324.70
30/06/2022,Utilities,489.98
20/08/2022,Vehicle Lease,794.42
19/10/2020,Rent,527.86
20/12/2021,Utilities,783.80
18/04/2020,Salaries & Benefits,560.25
05/03/2022,Salaries & Benefits,420.81
11/05/2021,Meals & Entertainment,1088.29
10/12/2020,Vehicle Lease,150.83
30/06/2021,Office Supplies,802.24
19/10/2019,Salaries & Benefits,276.48
24/08/2021,Salaries & Benefits,280.32
03/05/2020,Vehicle Lease,208.43
05/01/2022,Salaries & Benefits,1108.78
16/12/2019,Vehicle Lease,1524.93
02/10/2020,Utilities,685.36
27/12/2022,Utilities,1491.14
31/07/2020,Fuel,834.44
17/04/2020,Rent,894.84
03/06/2021,Vehicle Lease,976.80
19/01/2022,Vehicle Lease,1116.91
26/06/2020,Rent,727.63
10/02/2022,Office Supplies,1186.17
23/05/2020,Rent,1252.52
28/08/2020,Vehicle Lease,344.00
14/02/2019,Utilities,930.04
30/06/2020,Utilities,906.29
26/07/2019,Vehicle Lease,886.32
14/06/2021,Office Supplies,408.46
27/06/2019,Salaries & Benefits,402.62
08/06/2020,Vehicle Lease,818.51
31/12/2020,Rent,1501.49
24/07/2019,Rent,1244.65
16/04/2019,Salaries & Benefits,856.54
28/09/2021,Office Supplies,1491.55
03/05/2019,Meals & Entertainment,979.62
10/10/2020,Vehicle Lease,327.28
13/08/2022,Salaries & Benefits,143.44
07/07/2022,Meals & Entertainment,936.05
09/04/2022,Rent,1204.18
02/05/2020,Vehicle Lease,667.66
20/03/2022,Fuel,1274.78
09/07/2021,Meals & Entertainment,1049.89
27/02/2019,Rent,80.99
18/10/2022,Meals & Entertainment,386.10
11/03/2019,Office Supplies,1422.92
09/10/2020,Utilities,818.77
11/10/2021,Vehicle Lease,797.20
04/08/2020,Salaries & Benefits,259.06
09/05/2020,Office Supplies,1091.73
24/07/2019,Rent,666.97
28/09/2019,Utilities,1044.39
15/12/2022,Utilities,409.93
05/11/2019,Rent,551.95
24/08/2019,Rent,853.42
12/07/2021,Salaries & Benefits,1174.71
18/03/2020,Rent,1143.90
16/12/2022,Vehicle Lease,1273.36
20/07/2022,Salaries & Benefits,626.36
19/03/2020,Rent,742.38
18/10/2020,Rent,1012.33
11/01/2020,Meals & Entertainment,1171.81
02/03/2019,Rent,968.76
26/06/2021,Fuel,1226.72
24/03/2019,Office Supplies,1450.05
18/01/2020,Vehicle Lease,520.15
25/12/2022,Office Supplies,903.76
20/08/2020,Utilities,216.93
01/11/2020,Rent,209.13
28/04/2021,Rent,252.95
22/10/2021,Office Supplies,542.27
16/08/2019,Meals & Entertainment,197.63
07/03/2020,Rent,202.10
22/12/2021,Office Supplies,744.47
25/08/2019,Office Supplies,278.33
09/04/2020,Rent,1160.42
10/12/2021,Office Supplies,1238.23
06/11/2022,Vehicle Lease,761.29
31/01/2020,Meals & Entertainment,920.47
22/02/2019,Salaries & Benefits,980.04
18/05/2019,Fuel,329.55
10/06/2020,Utilities,274.10
31/10/2019,Utilities,892.63
24/11/2022,Utilities,1081.98
18/12/2022,Meals & Entertainment,1206.70
06/05/2022,Office Supplies,746.33
04/12/2019,Utilities,1260.68
16/09/2019,Fuel,1102.30
15/07/2021,Rent,762.94
20/05/2019,Office Supplies,361.43
05/10/2020,Vehicle Lease,265.57
06/12/2021,Meals & Entertainment,449.91
17/03/2022,Vehicle Lease,1151.61
20/03/2020,Utilities,440.11
28/10/2022,Rent,204.50
23/03/2022,Salaries & Benefits,1354.93
14/05/2022,Utilities,1018.43
03/11/2022,Vehicle Lease,450.45
01/04/2020,Rent,769.78
06/07/2022,Meals & Entertainment,412.16
13/04/2020,Office Supplies,988.78
08/04/2022,Office Supplies,510.90
27/03/2022,Meals & Entertainment,1054.91
04/10/2021,Rent,98.04
03/06/2021,Fuel,205.62
17/05/2019,Meals & Entertainment,594.40
12/08/2022,Utilities,1301.04
14/08/2022,Vehicle Lease,1166.14
23/09/2019,Fuel,1094.80
13/04/2019,Rent,205.12
21/06/2022,Rent,1395.55
24/10/2019,Office Supplies,1297.80
19/04/2019,Vehicle Lease,1214.55
19/08/2022,Meals & Entertainment,866.36
01/01/2020,Fuel,233.32
23/07/2019,Vehicle Lease,754.83
25/12/2019,Fuel,1323.00
17/04/2020,Vehicle Lease,737.35
17/02/2021,Fuel,1244.03
15/02/2019,Meals & Entertainment,750.75
10/12/2019,Office Supplies,787.13
02/04/2021,Fuel,180.01
10/04/2020,Salaries & Benefits,1430.82
21/03/2020,Office Supplies,295.01
20/02/2021,Rent,529.36
17/05/2022,Rent,1231.67
09/03/2021,Salaries & Benefits,1386.38
03/11/2019,Fuel,371.73
27/01/2020,Rent,374.17
29/09/2021,Vehicle Lease,369.77
30/06/2021,Rent,220.45
25/04/2020,Vehicle Lease,193.82
11/06/2021,Meals & Entertainment,836.78
10/10/2021,Fuel,359.36
13/07/2021,Office Supplies,261.03
02/06/2022,Office Supplies,1244.73
29/11/2022,Fuel,730.34
04/05/2019,Vehicle Lease,1200.50
07/09/2019,Utilities,1502.73
30/03/2021,Rent,549.29
05/03/2019,Salaries & Benefits,968.74
29/01/2022,Fuel,84.04
20/08/2021,Vehicle Lease,455.09
04/05/2021,Vehicle Lease,1126.32
28/01/2019,Salaries & Benefits,752.30
08/05/2020,Office Supplies,384.75
31/07/2020,Office Supplies,690.22
14/01/2020,Fuel,748.98
25/08/2020,Rent,1038.88
15/12/2020,Fuel,98.99
05/03/2020,Utilities,1278.83
26/01/2020,Office Supplies,295.38
15/09/2022,Fuel,632.51
26/04/2021,Vehicle Lease,1120.80
22/11/2021,Fuel,1197.79
16/04/2020,Utilities,803.28
27/08/2019,Utilities,534.06
15/12/2022,Office Supplies,1211.84
12/05/2020,Office Supplies,1119.70
24/11/2019,Utilities,1002.77
28/05/2022,Fuel,1121.19
28/05/2019,Vehicle Lease,830.54
13/10/2021,Rent,1124.60
12/04/2020,Meals & Entertainment,1082.55
13/11/2020,Fuel,1128.28
18/04/2021,Vehicle Lease,483.67
25/01/2020,Salaries & Benefits,1038.90
20/10/2020,Fuel,1172.49
05/04/2022,Fuel,801.86
30/12/2020,Utilities,784.96
14/07/2021,Vehicle Lease,744.81
23/12/2019,Utilities,466.52
21/09/2021,Fuel,1005.83
01/11/2020,Vehicle Lease,222.95
02/11/2020,Fuel,344.21
24/01/2021,Salaries & Benefits,613.19
10/02/2019,Meals & Entertainment,240.35
12/04/2019,Salaries & Benefits,862.74
09/03/2019,Vehicle Lease,376.11
20/04/2019,Utilities,556.82
11/07/2021,Salaries & Benefits,900.73
21/11/2020,Vehicle Lease,1170.06
12/06/2019,Rent,979.48
11/02/2022,Salaries & Benefits,1402.01
02/01/2021,Rent,1048.95
16/08/2019,Fuel,1393.18
13/05/2022,Office Supplies,1288.33
09/08/2022,Utilities,1236.92
22/02/2022,Vehicle Lease,611.47
06/08/2020,Office Supplies,1367.55
20/08/2019,Salaries & Benefits,635.24
24/11/2020,Rent,854.01
08/03/2021,Office Supplies,877.90
26/01/2022,Salaries & Benefits,672.80
17/04/2022,Utilities,84.43
19/09/2021,Vehicle Lease,938.62
11/01/2020,Rent,1129.59
19/11/2021,Fuel,741.78
10/04/2020,Salaries & Benefits,1205.70
25/03/2019,Salaries & Benefits,631.96
25/01/2020,Office Supplies,1090.34
11/07/2021,Utilities,1039.77
06/01/2019,Fuel,315.32
13/08/2021,Meals & Entertainment,283.15
28/10/2021,Fuel,219.61
04/04/2021,Vehicle Lease,814.56
13/10/2022,Vehicle Lease,164.10
23/05/2020,Fuel,240.57
31/10/2020,Office Supplies,1053.88
08/10/2020,Salaries & Benefits,342.76
22/07/2020,Rent,252.28
14/11/2020,Fuel,762.35
03/07/2021,Vehicle Lease,768.61
07/12/2022,Rent,891.52
11/10/2022,Office Supplies,1045.81
03/06/2021,Rent,1035.06
10/11/2021,Fuel,1314.20
15/01/2019,Salaries & Benefits,1520.47
31/08/2021,Office Supplies,1356.28
18/07/2022,Office Supplies,584.83
22/02/2022,Utilities,950.47
11/01/2019,Salaries & Benefits,1362.73
10/05/2019,Utilities,972.43
14/08/2019,Salaries & Benefits,1103.39
12/11/2020,Meals & Entertainment,1388.75
11/08/2021,Utilities,604.81
07/02/2022,Vehicle Lease,1479.37
10/05/2019,Vehicle Lease,818.74
19/06/2021,Rent,245.13
09/11/2019,Salaries & Benefits,596.73
01/07/2020,Office Supplies,383.06
14/06/2019,Meals & Entertainment,750.88
29/11/2022,Salaries & Benefits,112.28
26/11/2022,Office Supplies,409.52
27/11/2020,Rent,960.26
05/09/2019,Vehicle Lease,1014.49
05/05/2019,Fuel,459.83
20/07/2022,Fuel,860.23
18/01/2022,Office Supplies,908.52
22/11/2022,Salaries & Benefits,974.23
28/01/2020,Office Supplies,701.32
25/07/2020,Fuel,1281.44
10/04/2019,Salaries & Benefits,327.10
31/08/2020,Salaries & Benefits,1405.80
25/05/2022,Salaries & Benefits,1008.20
14/05/2019,Office Supplies,1471.72
19/02/2019,Vehicle Lease,454.00
16/04/2020,Vehicle Lease,1372.74
27/06/2020,Meals & Entertainment,557.27
28/04/2020,Fuel,648.14
14/12/2019,Fuel,991.27
07/04/2020,Office Supplies,454.32
06/02/2021,Meals & Entertainment,178.10
20/12/2021,Rent,249.19
18/12/2021,Office Supplies,1362.36
26/11/2022,Office Supplies,1048.92
14/04/2020,Fuel,577.06
20/09/2019,Vehicle Lease,1503.30
05/05/2022,Meals & Entertainment,589.35
16/07/2022,Office Supplies,1496.26
26/03/2019,Vehicle Lease,1157.95
25/06/2020,Office Supplies,812.97
25/04/2019,Fuel,1452.28
13/10/2022,Fuel,1462.57
05/03/2022,Rent,297.38
30/07/2021,Rent,1028.85
05/07/2019,Office Supplies,1414.05
15/02/2020,Utilities,458.04
16/08/2020,Office Supplies,1074.79
10/07/2019,Vehicle Lease,247.93
18/07/2022,Meals & Entertainment,521.36
22/03/2021,Utilities,401.54
18/07/2022,Vehicle Lease,122.58
04/09/2020,Salaries & Benefits,1230.51
08/02/2020,Salaries & Benefits,481.39
10/06/2022,Meals & Entertainment,193.97
14/06/2021,Vehicle Lease,858.05
27/05/2019,Vehicle Lease,1426.53
29/11/2019,Meals & Entertainment,749.79
20/01/2022,Vehicle Lease,1240.67
14/02/2021,Office Supplies,444.36
31/07/2022,Salaries & Benefits,102.04
07/09/2021,Fuel,422.78
27/09/2020,Vehicle Lease,97.61
22/02/2020,Office Supplies,616.31
23/05/2021,Office Supplies,1267.84
22/08/2021,Fuel,289.00
23/11/2020,Utilities,1413.82
06/10/2021,Rent,1483.58
23/09/2020,Office Supplies,403.50
25/12/2022,Utilities,1360.00
30/06/2021,Office Supplies,464.56
15/02/2021,Meals & Entertainment,899.09
07/06/2020,Utilities,200.66
15/12/2022,Office Supplies,819.80
24/04/2022,Meals & Entertainment,980.91
15/05/2021,Office Supplies,348.87
31/07/2019,Vehicle Lease,714.90
09/06/2022,Salaries & Benefits,208.94
04/06/2020,Salaries & Benefits,472.78
29/03/2022,Fuel,839.65
30/01/2020,Salaries & Benefits,493.59
30/06/2019,Meals & Entertainment,217.43
09/06/2019,Vehicle Lease,134.73
31/03/2021,Utilities,1244.68
04/11/2020,Rent,146.16
16/01/2022,Vehicle Lease,1415.69
23/08/2019,Fuel,407.95
28/10/2020,Meals & Entertainment,400.16
20/12/2022,Rent,1313.59
25/06/2021,Fuel,670.63
16/11/2019,Office Supplies,967.06
05/12/2022,Vehicle Lease,1381.83
25/10/2022,Fuel,109.33
16/06/2019,Meals & Entertainment,804.96
14/07/2022,Office Supplies,953.01
09/03/2021,Fuel,571.73
06/10/2020,Utilities,800.97
03/05/2019,Office Supplies,150.15
29/12/2021,Rent,428.07
22/09/2020,Salaries & Benefits,696.13
25/05/2019,Salaries & Benefits,1404.00
21/04/2022,Salaries & Benefits,444.85
11/09/2021,Fuel,1029.09
09/10/2021,Office Supplies,1088.56
23/05/2022,Fuel,868.47
08/03/2022,Meals & Entertainment,1419.02
27/11/2020,Vehicle Lease,1016.48
26/11/2022,Vehicle Lease,1399.52
16/12/2020,Vehicle Lease,1270.89
06/04/2022,Office Supplies,1364.21
07/02/2019,Vehicle Lease,255.28
09/06/2019,Salaries & Benefits,1200.24
27/09/2021,Vehicle Lease,1233.54
26/11/2019,Salaries & Benefits,863.12
12/04/2021,Salaries & Benefits,296.90
20/07/2020,Vehicle Lease,230.38
09/11/2021,Meals & Entertainment,314.00
27/02/2020,Utilities,1136.85
10/12/2020,Salaries & Benefits,396.52
19/03/2019,Fuel,116.77
10/03/2022,Salaries & Benefits,954.94
26/05/2021,Meals & Entertainment,1121.93
30/09/2022,Salaries & Benefits,1329.01
05/05/2020,Fuel,97.54
10/03/2020,Meals & Entertainment,1247.76
10/05/2022,Salaries & Benefits,1324.41
10/12/2022,Vehicle Lease,126.25
20/04/2019,Vehicle Lease,1431.10
19/09/2020,Office Supplies,483.38
23/12/2021,Fuel,621.33
23/07/2020,Salaries & Benefits,281.31
15/03/2021,Office Supplies,797.39
21/11/2021,Vehicle Lease,1519.35
10/01/2019,Fuel,379.63
23/09/2019,Fuel,906.73
23/02/2019,Salaries & Benefits,88.06
23/01/2021,Vehicle Lease,1302.04
